UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5291,L05291,L,300.2,310.9,1470,57.4,121,0,0,0,0,0,0
5292,L05292,L,298.2,308.2,1168,60.7,165,0,0,0,0,0,0
5293,H05293,H,300.2,310.0,1356,50.9,147,0,0,0,0,0,0
5294,M05294,M,298.2,310.0,1526,51.0,148,0,0,0,0,0,0
5295,M05295,M,302.6,312.9,1717,22.7,224,0,0,0,0,0,0
5296,M05296,M,301.6,311.2,1469,26.8,58,0,0,0,0,0,0
5297,H05297,H,302.3,311.7,1506,39.2,40,0,0,0,0,0,0
5298,L05298,L,302.1,310.9,1383,33.4,102,0,0,0,0,0,0
5299,L05299,L,299.5,309.4,1812,46.3,135,0,0,0,0,0,0
5300,L05300,L,299.1,309.5,1800,11.5,124,0,0,0,0,0,0
5301,M05301,M,303.5,311.6,1365,46.2,140,1,0,1,0,0,0
5302,M05302,M,299.7,308.3,1197,38.2,126,0,0,0,0,0,0
5303,M05303,M,297.3,306.8,1168,34.6,134,0,0,0,0,0,0
5304,L05304,L,302.0,310.9,1621,59.1,236,1,1,0,0,0,0
5305,L05305,L,300.3,310.3,1527,36.9,13,0,0,0,0,0,0
5306,M05306,M,303.0,313.2,1344,23.8,241,0,0,0,0,0,0
5307,H05307,H,300.5,310.4,1554,44.6,154,0,0,0,0,0,0
5308,L05308,L,300.0,310.5,1254,43.8,12,0,0,0,0,0,0
5309,L05309,L,303.1,312.5,1659,38.3,14,0,0,0,0,0,0
5310,L05310,L,296.9,306.9,1424,63.5,145,1,0,0,1,0,0
5311,L05311,L,298.8,307.8,1284,42.1,174,0,0,0,0,0,0
5312,L05312,L,298.2,308.5,1427,50.1,132,0,0,0,0,0,0
5313,L05313,L,295.6,305.7,1420,43.2,114,0,0,0,0,0,0
5314,M05314,M,301.7,310.5,1573,52.7,73,0,0,0,0,0,0
5315,L05315,L,298.9,308.7,1733,36.7,153,0,0,0,0,0,0
5316,L05316,L,301.8,311.8,1723,29.4,227,0,0,0,0,0,0
5317,L05317,L,300.8,311.1,1532,47.7,107,0,0,0,0,0,0
5318,H05318,H,301.2,311.5,1463,43.0,181,0,0,0,0,0,0
5319,L05319,L,299.1,308.4,1386,48.0,4,0,0,0,0,0,0
5320,L05320,L,298.5,309.2,1168,33.8,114,0,0,0,0,0,0
5321,L05321,L,300.2,310.7,1496,44.8,193,0,0,0,0,0,0
5322,M05322,M,301.8,311.1,1330,24.1,216,0,0,0,0,0,0
5323,H05323,H,299.9,308.8,1744,35.2,141,0,0,0,0,0,0
5324,L05324,L,298.6,307.9,1460,33.0,143,0,0,0,0,0,0
5325,L05325,L,297.6,306.1,1649,45.0,35,0,0,0,0,0,0
5326,L05326,L,300.4,310.6,1403,35.2,75,0,0,0,0,0,0
5327,M05327,M,298.9,310.1,1365,26.3,172,0,0,0,0,0,0
5328,H05328,H,299.9,311.3,1621,34.3,199,0,0,0,0,0,0
5329,L05329,L,299.5,308.4,1556,46.0,21,0,0,0,0,0,0
5330,L05330,L,299.1,309.9,1564,41.3,243,0,0,0,0,0,0
5331,M05331,M,300.6,310.7,1481,32.5,244,0,0,0,0,0,0
5332,M05332,M,301.1,308.7,1658,48.4,50,0,0,0,0,0,0
5333,L05333,L,303.9,313.6,1629,55.7,11,0,0,0,0,0,0
5334,L05334,L,301.5,311.1,1168,49.1,86,0,0,0,0,0,0
5335,L05335,L,303.2,314.4,1449,16.9,243,0,0,0,0,0,0
5336,M05336,M,298.4,307.5,1703,42.4,115,0,0,0,0,0,0
5337,M05337,M,296.8,307.4,1296,38.6,82,0,0,0,0,0,0
5338,M05338,M,300.0,309.9,1168,19.6,229,0,0,0,0,0,0
5339,H05339,H,301.7,310.3,1472,27.1,39,0,0,0,0,0,0
5340,L05340,L,301.4,310.9,1604,48.0,238,0,0,0,0,0,0
5341,L05341,L,302.4,314.0,1408,41.9,205,0,0,0,0,0,0
5342,L05342,L,294.9,304.8,1759,40.8,97,0,0,0,0,0,0
5343,H05343,H,302.5,313.4,1869,33.5,204,0,0,0,0,0,0
5344,M05344,M,300.7,311.5,1168,50.8,194,0,0,0,0,0,0
5345,L05345,L,296.9,306.5,1423,27.7,147,0,0,0,0,0,0
5346,L05346,L,301.4,310.2,1168,31.1,198,0,0,0,0,0,0
5347,M05347,M,300.3,309.2,1632,36.8,130,0,0,0,0,0,0
5348,M05348,M,300.8,312.2,1364,24.7,216,0,0,0,0,0,0
5349,M05349,M,302.0,312.1,1405,31.2,204,0,0,0,0,0,0
5350,L05350,L,300.9,309.1,1730,50.6,229,0,0,0,0,0,0
5351,H05351,H,297.1,307.9,1234,31.6,207,0,0,0,0,0,0
5352,M05352,M,299.7,307.9,1184,47.8,236,0,0,0,0,0,0
5353,M05353,M,296.8,305.9,1168,46.3,48,0,0,0,0,0,0
5354,M05354,M,301.3,311.4,1754,38.3,73,0,0,0,0,0,0
5355,H05355,H,302.8,315.3,1708,25.8,119,0,0,0,0,0,0
5356,H05356,H,297.5,308.3,1441,40.6,66,0,0,0,0,0,0
5357,M05357,M,298.7,308.2,1245,18.9,230,0,0,0,0,0,0
5358,L05358,L,298.2,308.3,1667,34.7,45,0,0,0,0,0,0
5359,L05359,L,299.1,310.0,2051,42.4,116,0,0,0,0,0,0
5360,H05360,H,300.8,312.2,1453,48.7,137,0,0,0,0,0,0
5361,M05361,M,299.1,308.9,1259,38.5,224,0,0,0,0,0,0
5362,L05362,L,301.3,311.1,1748,33.9,66,0,0,0,0,0,0
5363,L05363,L,302.1,311.3,1274,33.1,245,1,0,0,0,0,1
5364,H05364,H,302.2,312.9,1427,35.3,79,0,0,0,0,0,0
5365,H05365,H,297.8,308.8,1168,46.2,46,0,0,0,0,0,0
5366,H05366,H,302.8,310.8,1439,43.5,69,0,0,0,0,0,0
5367,L05367,L,302.9,312.5,1244,39.8,223,0,0,0,0,0,0
5368,M05368,M,303.1,311.9,1752,46.3,42,0,0,0,0,0,0
5369,H05369,H,299.7,309.8,1305,40.0,13,0,0,0,0,0,0
5370,L05370,L,298.5,307.3,1656,26.7,74,0,0,0,0,0,0
5371,L05371,L,298.0,306.7,1479,28.9,138,0,0,0,0,0,0
5372,H05372,H,297.8,308.9,1525,46.0,95,0,0,0,0,0,0
5373,L05373,L,300.0,309.9,1604,26.3,41,0,0,0,0,0,0
5374,M05374,M,301.7,311.6,1489,36.2,95,0,0,0,0,0,0
5375,M05375,M,302.6,313.0,1370,38.9,178,0,0,0,0,0,0
5376,M05376,M,299.0,310.0,1338,29.7,113,0,0,0,0,0,0
5377,L05377,L,299.9,309.5,1602,23.3,145,0,0,0,0,0,0
5378,M05378,M,299.8,309.4,1168,28.3,243,0,0,0,0,0,0
5379,L05379,L,298.7,308.3,1836,21.9,189,0,0,0,0,0,0
5380,H05380,H,301.5,312.6,1526,46.1,208,0,0,0,0,0,0
5381,L05381,L,300.7,310.7,1433,44.0,73,0,0,0,0,0,0
5382,M05382,M,300.3,310.0,1553,32.4,132,0,0,0,0,0,0
5383,M05383,M,300.7,311.1,1381,26.3,90,0,0,0,0,0,0
5384,L05384,L,301.2,313.1,1464,51.7,123,0,0,0,0,0,0
5385,L05385,L,301.2,311.3,1274,44.4,28,0,0,0,0,0,0
5386,M05386,M,298.3,308.1,1575,33.8,134,0,0,0,0,0,0
5387,L05387,L,301.8,313.7,1484,51.9,133,0,0,0,0,0,0
5388,L05388,L,300.5,311.8,1537,41.4,145,0,0,0,0,0,0
5389,L05389,L,299.1,310.3,1797,43.2,59,0,0,0,0,0,0
5390,H05390,H,300.5,310.0,1339,29.6,61,0,0,0,0,0,0
5391,M05391,M,300.7,310.1,1474,24.8,96,0,0,0,0,0,0
5392,L05392,L,302.2,310.3,1170,24.3,136,1,0,1,0,0,0
5393,H05393,H,297.9,308.9,1610,60.8,90,0,0,0,0,0,0
5394,L05394,L,302.6,312.7,1497,31.7,179,0,0,0,0,0,0
5395,L05395,L,300.0,308.2,1503,40.7,148,0,0,0,0,0,0
5396,L05396,L,299.0,310.2,1469,44.6,29,0,0,0,0,0,0
5397,L05397,L,298.9,308.6,1384,39.8,57,0,0,0,0,0,0
5398,L05398,L,298.0,307.8,1999,38.5,153,0,0,0,0,0,0
5399,M05399,M,296.5,305.0,1508,38.2,138,0,0,0,0,0,0
5400,L05400,L,301.4,311.8,1559,44.8,86,0,0,0,0,0,0
5401,M05401,M,304.0,314.5,1272,29.6,46,0,0,0,0,0,0
5402,L05402,L,296.8,306.7,1677,35.6,233,0,0,0,0,0,0
5403,L05403,L,298.1,307.7,1475,17.0,114,0,0,0,0,0,0
5404,L05404,L,301.5,314.1,1589,21.4,54,0,0,0,0,0,0
5405,M05405,M,299.9,308.7,1680,27.0,185,0,0,0,0,0,0
5406,M05406,M,301.7,310.9,1479,48.5,68,0,0,0,0,0,0
5407,L05407,L,299.8,310.5,1365,37.3,67,0,0,0,0,0,0
5408,L05408,L,298.8,307.8,1168,47.0,209,0,0,0,0,0,0
5409,L05409,L,299.5,308.5,1423,43.8,230,0,0,0,0,0,0
5410,H05410,H,295.2,306.4,1364,42.6,123,0,0,0,0,0,0
5411,L05411,L,297.7,308.3,1271,30.6,160,0,0,0,0,0,0
5412,M05412,M,301.9,312.4,1791,40.7,94,0,0,0,0,0,0
5413,L05413,L,302.4,312.6,1697,42.5,160,0,0,0,0,0,0
5414,L05414,L,302.8,312.1,1168,62.0,184,0,0,0,0,0,0
5415,M05415,M,300.9,310.6,1531,36.5,185,0,0,0,0,0,0
5416,L05416,L,295.5,305.4,1337,47.3,10,0,0,0,0,0,0
5417,L05417,L,298.7,309.6,1573,38.8,25,0,0,0,0,0,0
5418,H05418,H,302.6,313.1,1340,33.0,184,0,0,0,0,0,0
5419,L05419,L,303.2,312.3,1392,48.7,135,0,0,0,0,0,0
5420,L05420,L,302.7,313.5,1693,58.9,239,0,0,0,0,0,0
5421,L05421,L,299.5,307.8,1664,42.6,26,0,0,0,0,0,0
5422,L05422,L,297.4,307.1,1802,33.2,250,0,0,0,0,0,0
5423,M05423,M,299.9,308.8,1457,44.7,37,0,0,0,0,0,0
5424,L05424,L,300.0,309.2,1209,42.8,8,0,0,0,0,0,0
5425,H05425,H,303.1,315.1,1684,62.2,232,1,0,0,0,1,0
5426,M05426,M,300.5,309.0,1685,47.4,131,0,0,0,0,0,0
5427,H05427,H,300.0,309.2,1626,30.7,78,0,0,0,0,0,0
5428,H05428,H,300.1,310.7,1351,52.7,150,0,0,0,0,0,0
5429,H05429,H,300.8,310.3,1286,47.8,101,0,0,0,0,0,0
5430,M05430,M,301.3,311.4,1607,49.4,253,0,0,0,0,0,0
5431,L05431,L,298.6,310.0,1323,44.4,196,0,0,0,0,0,0
5432,L05432,L,297.9,308.5,1438,50.1,166,0,0,0,0,0,0
5433,M05433,M,302.7,312.3,2081,44.4,84,0,0,0,0,0,0
5434,L05434,L,296.7,306.6,1926,37.5,7,0,0,0,0,0,0
5435,M05435,M,303.3,313.8,1659,41.3,205,0,0,0,0,0,0
5436,L05436,L,296.2,306.8,1368,38.8,12,0,0,0,0,0,0
5437,H05437,H,298.8,308.9,1356,43.4,34,0,0,0,0,0,0
5438,L05438,L,301.9,312.3,1643,40.8,149,0,0,0,0,0,0
5439,H05439,H,300.0,310.4,1799,36.9,197,0,0,0,0,0,0
5440,L05440,L,297.4,307.3,1398,38.2,103,0,0,0,0,0,0
5441,L05441,L,300.9,310.2,1409,40.0,149,0,0,0,0,0,0
5442,H05442,H,300.1,310.9,1518,22.2,251,0,0,0,0,0,0
5443,H05443,H,299.6,309.9,1222,50.2,76,0,0,0,0,0,0
5444,M05444,M,298.8,306.7,1228,43.5,14,0,0,0,0,0,0
5445,H05445,H,299.9,309.1,1265,33.9,61,0,0,0,0,0,0
5446,L05446,L,298.8,308.4,1609,45.9,113,0,0,0,0,0,0
5447,H05447,H,304.9,314.7,1554,34.9,202,0,0,0,0,0,0
5448,L05448,L,299.5,310.7,1727,34.9,106,0,0,0,0,0,0
5449,M05449,M,299.3,312.5,1168,43.7,152,0,0,0,0,0,0
5450,L05450,L,298.9,306.5,1197,54.3,143,1,0,1,0,0,0
5451,L05451,L,303.6,313.9,1591,42.8,123,0,0,0,0,0,0
5452,M05452,M,296.7,306.8,1326,32.2,43,0,0,0,0,0,0
5453,M05453,M,300.7,310.5,1340,36.5,20,0,0,0,0,0,0
5454,L05454,L,299.5,310.1,1703,48.5,51,0,0,0,0,0,0
5455,H05455,H,297.2,307.3,1389,44.0,73,0,0,0,0,0,0
5456,M05456,M,298.4,308.0,1413,49.6,50,0,0,0,0,0,0
5457,L05457,L,300.6,310.7,1450,43.9,49,0,0,0,0,0,0
5458,M05458,M,298.3,308.8,1462,47.7,157,0,0,0,0,0,0
5459,L05459,L,300.5,311.0,1637,60.1,115,0,0,0,0,0,0
5460,L05460,L,303.5,313.6,1258,26.5,63,0,0,0,0,0,0
5461,M05461,M,300.3,309.8,1462,64.1,63,0,0,0,0,0,0
5462,L05462,L,297.1,309.9,1732,49.4,36,0,0,0,0,0,0
5463,L05463,L,298.3,308.7,1927,66.2,175,1,0,0,0,1,0
5464,M05464,M,299.4,310.2,1229,30.2,123,0,0,0,0,0,0
5465,L05465,L,299.3,308.8,1566,43.8,168,0,0,0,0,0,0
5466,H05466,H,300.3,310.5,1462,41.6,101,0,0,0,0,0,0
5467,M05467,M,300.6,310.8,1480,48.8,25,0,0,0,0,0,0
5468,L05468,L,303.5,311.5,1342,44.7,208,0,0,0,0,0,0
5469,M05469,M,300.0,309.3,1651,43.6,14,0,0,0,0,0,0
5470,L05470,L,297.7,307.0,1641,47.8,93,0,0,0,0,0,0
5471,M05471,M,302.3,311.7,2005,38.9,151,0,0,0,0,0,0
5472,L05472,L,302.5,311.5,1236,34.8,168,0,0,0,0,0,0
5473,H05473,H,300.5,310.5,1168,44.5,127,0,0,0,0,0,0
5474,L05474,L,299.5,310.9,1911,34.8,202,0,0,0,0,0,0
5475,M05475,M,301.2,311.4,1490,38.7,124,0,0,0,0,0,0
5476,L05476,L,299.6,308.4,1409,25.6,211,0,0,0,0,0,0
5477,L05477,L,295.9,304.9,1538,40.6,62,0,0,0,0,0,0
5478,L05478,L,301.1,310.7,1221,30.7,120,0,0,0,0,0,0
5479,M05479,M,301.8,310.4,1575,39.7,11,0,0,0,0,0,0
5480,H05480,H,302.9,313.2,1484,29.1,151,0,0,0,0,0,0
5481,L05481,L,298.5,309.9,1715,39.8,102,0,0,0,0,0,0
5482,L05482,L,300.5,309.9,1671,49.0,172,0,0,0,0,0,0
5483,L05483,L,300.5,310.6,1688,34.0,188,0,0,0,0,0,0
5484,L05484,L,300.2,309.7,1538,30.7,110,0,0,0,0,0,0
5485,H05485,H,300.2,309.6,1821,47.8,159,0,0,0,0,0,0
5486,H05486,H,300.1,310.3,1615,49.1,190,0,0,0,0,0,0
5487,H05487,H,300.4,309.8,1393,44.2,217,0,0,0,0,0,0
5488,L05488,L,301.5,310.7,1338,35.3,27,0,0,0,0,0,0
5489,L05489,L,302.4,310.8,1361,33.7,139,0,0,0,0,0,0
5490,M05490,M,298.5,308.6,1618,36.7,237,1,1,0,0,0,0
5491,L05491,L,299.7,310.7,1234,39.4,72,0,0,0,0,0,0
5492,M05492,M,299.2,309.9,1531,22.7,162,0,0,0,0,0,0
5493,L05493,L,298.9,310.4,1333,30.2,71,0,0,0,0,0,0
5494,L05494,L,296.8,306.1,1249,52.5,203,0,0,0,0,0,0
5495,H05495,H,300.0,310.9,1282,42.1,193,0,0,0,0,0,0
5496,L05496,L,301.0,309.9,1495,52.3,240,1,0,0,0,1,0
5497,H05497,H,299.7,310.4,1653,50.2,182,0,0,0,0,0,0
5498,L05498,L,300.0,311.6,1365,36.9,124,0,0,0,0,0,0
5499,L05499,L,300.8,311.3,1168,37.0,137,0,0,0,0,0,0
5500,L05500,L,302.8,314.5,2131,49.7,197,0,0,0,0,0,0
5501,L05501,L,299.2,308.6,1724,47.6,187,0,0,0,0,0,0
5502,M05502,M,297.7,307.5,1686,49.9,33,0,0,0,0,0,0
5503,L05503,L,299.8,308.9,1826,39.9,76,0,0,0,0,0,0
5504,M05504,M,303.8,313.8,1518,41.4,176,0,0,0,0,0,0
5505,H05505,H,297.7,307.9,1473,37.4,31,0,0,0,0,0,0
5506,L05506,L,301.3,311.3,1771,39.5,167,0,0,0,0,0,0
5507,L05507,L,302.3,311.8,1770,33.1,218,0,0,0,0,0,0
5508,L05508,L,295.3,304.8,1623,39.3,93,0,0,0,0,0,0
5509,M05509,M,300.8,311.2,1676,38.4,58,0,0,0,0,0,0
5510,M05510,M,301.2,311.0,1252,35.4,219,0,0,0,0,0,0
5511,L05511,L,299.5,308.3,1449,47.9,122,0,0,0,0,0,0
5512,M05512,M,298.7,306.8,1841,25.9,214,0,0,0,0,0,0
5513,L05513,L,298.8,308.2,1661,43.4,20,0,0,0,0,0,0
5514,L05514,L,299.3,308.0,1208,30.8,54,0,0,0,0,0,0
5515,L05515,L,299.4,308.6,1394,31.5,0,0,0,0,0,0,0
5516,H05516,H,299.0,308.6,1808,32.4,118,0,0,0,0,0,0
5517,L05517,L,299.3,309.2,1591,44.7,223,0,0,0,0,0,0
5518,L05518,L,302.4,311.7,1536,17.4,163,0,0,0,0,0,0
5519,L05519,L,297.6,309.8,1542,41.7,5,0,0,0,0,0,0
5520,M05520,M,296.5,305.2,1483,40.5,9,0,0,0,0,0,0
5521,L05521,L,302.4,313.6,1395,30.3,182,0,0,0,0,0,0
5522,L05522,L,299.6,309.5,1333,41.8,23,0,0,0,0,0,0
5523,L05523,L,299.2,308.6,1702,27.9,56,0,0,0,0,0,0
5524,M05524,M,299.8,310.4,1548,39.6,180,0,0,0,0,0,0
5525,L05525,L,300.4,310.0,1641,27.5,63,0,0,0,0,0,0
5526,H05526,H,299.0,308.1,1609,60.5,129,0,0,0,0,0,0
5527,L05527,L,301.0,312.8,1782,48.6,100,0,0,0,0,0,0
5528,L05528,L,298.1,305.9,1591,42.5,87,0,0,0,0,0,0
5529,H05529,H,299.4,309.2,1665,30.4,69,0,0,0,0,0,0
5530,H05530,H,295.6,305.8,1533,37.2,108,0,0,0,0,0,0
5531,L05531,L,302.3,313.8,1311,37.7,46,0,0,0,0,0,0
5532,H05532,H,299.6,309.2,1455,42.4,247,0,0,0,0,0,0
5533,M05533,M,301.3,314.0,1618,44.0,83,0,0,0,0,0,0
5534,L05534,L,301.0,311.7,1636,42.2,184,0,0,0,0,0,0
5535,H05535,H,301.1,308.7,1790,43.4,79,0,0,0,0,0,0
5536,M05536,M,300.0,308.5,1408,38.3,69,0,0,0,0,0,0
5537,L05537,L,300.8,311.0,1545,43.4,122,0,0,0,0,0,0
5538,M05538,M,298.1,306.9,1474,33.6,188,0,0,0,0,0,0
5539,L05539,L,297.7,308.2,1825,29.4,1,0,0,0,0,0,0
5540,L05540,L,299.8,309.3,1575,58.5,43,0,0,0,0,0,0
5541,H05541,H,298.6,307.4,1579,44.2,201,0,0,0,0,0,0
5542,M05542,M,302.9,311.9,1493,58.1,92,0,0,0,0,0,0
5543,M05543,M,300.8,311.6,1455,37.3,219,0,0,0,0,0,0
5544,M05544,M,298.6,306.5,1210,64.1,37,1,0,1,0,0,0
5545,M05545,M,299.5,310.5,1248,40.8,209,0,0,0,0,0,0
5546,L05546,L,300.3,311.3,1536,51.5,157,0,0,0,0,0,0
5547,H05547,H,299.9,309.5,1511,40.3,48,0,0,0,0,0,0
5548,M05548,M,300.5,309.1,1537,41.6,6,0,0,0,0,0,0
5549,M05549,M,300.1,310.7,1688,38.8,226,0,0,0,0,0,0
5550,L05550,L,297.2,306.7,1519,35.1,73,0,0,0,0,0,0
5551,L05551,L,295.7,304.2,1430,49.8,61,0,0,0,0,0,0
5552,L05552,L,299.3,311.2,1458,39.9,47,0,0,0,0,0,0
5553,L05553,L,301.1,310.2,1549,48.3,90,0,0,0,0,0,0
5554,L05554,L,299.3,307.8,1424,49.0,133,0,0,0,0,0,0
5555,M05555,M,302.5,312.8,1713,54.1,124,0,0,0,0,0,0
5556,H05556,H,299.9,309.8,1498,44.2,220,0,0,0,0,0,0
5557,L05557,L,302.7,314.2,1550,24.9,50,0,0,0,0,0,0
5558,L05558,L,302.3,311.9,1337,36.8,189,0,0,0,0,0,0
5559,M05559,M,302.1,311.7,1713,39.7,233,0,0,0,0,0,0
5560,L05560,L,297.6,307.9,1788,40.1,9,0,0,0,0,0,0
5561,H05561,H,300.0,310.2,1227,53.2,195,0,0,0,0,0,0
5562,L05562,L,302.4,312.7,1580,51.4,69,0,0,0,0,0,0
5563,L05563,L,300.5,310.8,1478,38.6,113,0,0,0,0,0,0
5564,L05564,L,301.1,311.3,1557,64.3,15,0,0,0,0,0,0
5565,H05565,H,297.2,306.8,1590,36.5,79,0,0,0,0,0,0
5566,L05566,L,303.8,314.7,1168,37.3,28,0,0,0,0,0,0
5567,M05567,M,298.4,308.1,1652,29.1,62,0,0,0,0,0,0
5568,L05568,L,296.0,306.8,1722,24.4,8,0,0,0,0,0,0
5569,L05569,L,299.3,310.7,1745,28.2,238,0,0,0,0,0,0
5570,H05570,H,295.1,304.4,1311,50.1,232,0,0,0,0,0,0
5571,L05571,L,297.8,310.2,1494,47.4,165,0,0,0,0,0,0
5572,L05572,L,305.1,314.4,1392,31.2,82,0,0,0,0,0,0
5573,M05573,M,299.2,308.5,1168,41.0,242,0,0,0,0,0,0
5574,H05574,H,297.1,307.7,1376,48.1,251,0,0,0,0,0,0
5575,L05575,L,300.1,310.5,1283,19.7,201,0,0,0,0,0,0
5576,L05576,L,298.2,308.3,1567,57.7,172,0,0,0,0,0,0
5577,H05577,H,301.7,312.5,1174,50.5,88,0,0,0,0,0,0
5578,M05578,M,298.2,308.5,1304,48.1,226,0,0,0,0,0,0
5579,H05579,H,300.5,312.6,1396,52.0,131,0,0,0,0,0,0
5580,M05580,M,297.7,307.7,1654,19.6,163,0,0,0,0,0,0
5581,M05581,M,305.2,314.3,2056,37.8,47,0,0,0,0,0,0
5582,L05582,L,301.0,310.5,1561,52.6,5,0,0,0,0,0,0
5583,L05583,L,299.7,310.2,1294,39.9,250,0,0,0,0,0,0
5584,M05584,M,299.4,309.9,1364,47.4,160,0,0,0,0,0,0
5585,M05585,M,298.9,309.1,1632,54.5,176,0,0,0,0,0,0
5586,H05586,H,298.5,307.6,1231,47.0,18,0,0,0,0,0,0
5587,M05587,M,298.4,309.5,1719,37.4,110,0,0,0,0,0,0
5588,L05588,L,303.4,315.3,1555,45.8,72,0,0,0,0,0,0
5589,L05589,L,298.9,308.9,1475,23.3,211,0,0,0,0,0,0
5590,M05590,M,295.7,307.6,1168,44.9,126,0,0,0,0,0,0
5591,L05591,L,297.7,308.5,1684,47.5,97,0,0,0,0,0,0
5592,M05592,M,301.9,314.1,1348,41.5,40,0,0,0,0,0,0
5593,M05593,M,299.5,310.0,1531,51.6,100,0,0,0,0,0,0
5594,L05594,L,299.7,309.9,1469,42.8,92,0,0,0,0,0,0
5595,M05595,M,302.3,313.2,1183,41.5,202,0,0,0,0,0,0
5596,M05596,M,298.4,308.0,1454,58.3,217,0,0,0,0,0,0
5597,H05597,H,301.3,311.7,1258,30.4,101,0,0,0,0,0,0
5598,L05598,L,298.7,310.0,1370,53.9,104,0,0,0,0,0,0
5599,M05599,M,301.2,312.0,1587,53.1,250,1,0,0,0,1,0
5600,L05600,L,299.2,309.2,1640,48.5,96,0,0,0,0,0,0
5601,M05601,M,299.5,309.7,1496,36.0,162,0,0,0,0,0,0
5602,L05602,L,301.6,312.4,1323,43.4,34,0,0,0,0,0,0
5603,H05603,H,301.5,312.2,1371,32.0,114,0,0,0,0,0,0
5604,H05604,H,299.7,310.4,1367,34.4,66,0,0,0,0,0,0
5605,M05605,M,299.1,309.4,1168,41.3,64,0,0,0,0,0,0
5606,M05606,M,303.2,312.4,1515,31.2,62,0,0,0,0,0,0
5607,L05607,L,301.2,310.5,1168,37.7,120,0,0,0,0,0,0
5608,M05608,M,299.2,309.7,1515,29.0,77,0,0,0,0,0,0
5609,L05609,L,298.7,309.5,1208,46.5,207,0,0,0,0,0,0
5610,M05610,M,302.0,312.8,1259,56.3,117,0,0,0,0,0,0
5611,L05611,L,300.2,309.6,1634,62.0,14,0,0,0,0,0,0
5612,M05612,M,299.7,309.5,1505,29.7,114,0,0,0,0,0,0
5613,L05613,L,300.2,309.1,1168,31.4,25,0,0,0,0,0,0
5614,M05614,M,300.7,309.3,1388,39.5,40,0,0,0,0,0,0
5615,M05615,M,299.9,310.0,1552,48.2,37,0,0,0,0,0,0
5616,L05616,L,302.4,313.8,1376,39.1,201,0,0,0,0,0,0
5617,L05617,L,302.5,312.6,1431,50.8,109,0,0,0,0,0,0
5618,H05618,H,301.1,313.0,1549,46.5,5,0,0,0,0,0,0
5619,M05619,M,302.7,312.6,1509,23.5,132,0,0,0,0,0,0
5620,L05620,L,300.0,310.0,1302,41.7,51,0,0,0,0,0,0
5621,L05621,L,301.4,310.4,1504,28.7,181,0,0,0,0,0,0
5622,L05622,L,302.0,311.7,1443,35.5,238,0,0,0,0,0,0
5623,M05623,M,302.0,310.8,1845,37.0,46,0,0,0,0,0,0
5624,M05624,M,301.8,310.3,1479,48.5,73,0,0,0,0,0,0
5625,L05625,L,301.3,310.1,1527,40.8,180,0,0,0,0,0,0
5626,M05626,M,303.9,314.0,1552,36.5,163,0,0,0,0,0,0
5627,M05627,M,298.9,308.2,1436,62.1,213,0,0,0,0,0,0
5628,M05628,M,299.7,309.2,1356,32.2,167,0,0,0,0,0,0
5629,L05629,L,299.6,310.0,1592,44.0,48,0,0,0,0,0,0
5630,L05630,L,299.3,307.7,1594,47.8,211,0,0,0,0,0,0
5631,L05631,L,296.0,306.1,1917,42.8,41,0,0,0,0,0,0
5632,L05632,L,302.7,313.6,1648,32.1,21,0,0,0,0,0,0
5633,L05633,L,297.9,308.9,1652,31.6,238,0,0,0,0,0,0
5634,L05634,L,300.3,310.9,1644,47.3,148,0,0,0,0,0,0
5635,L05635,L,297.2,307.1,1362,51.6,84,0,0,0,0,0,0
5636,M05636,M,301.2,310.6,1248,40.6,68,0,0,0,0,0,0
5637,L05637,L,298.4,308.3,1299,27.9,21,0,0,0,0,0,0
5638,M05638,M,297.7,309.4,1638,41.2,145,0,0,0,0,0,0
5639,L05639,L,300.4,310.7,1784,56.3,220,0,0,0,0,0,0
5640,M05640,M,298.6,308.5,1647,31.0,175,0,0,0,0,0,0
5641,L05641,L,298.9,309.4,1467,37.9,193,0,0,0,0,0,0
5642,M05642,M,300.3,310.4,1835,41.7,154,0,0,0,0,0,0
5643,M05643,M,301.6,311.8,1411,52.0,6,0,0,0,0,0,0
5644,L05644,L,298.4,308.1,1270,35.8,113,0,0,0,0,0,0
5645,M05645,M,298.0,307.6,1551,45.9,12,0,0,0,0,0,0
5646,L05646,L,300.0,311.0,1758,55.0,21,0,0,0,0,0,0
5647,M05647,M,301.1,309.1,1331,26.3,47,1,0,1,0,0,0
5648,L05648,L,302.9,313.4,1168,28.0,225,0,0,0,0,0,0
5649,L05649,L,297.9,307.4,1508,40.2,54,0,0,0,0,0,0
5650,L05650,L,299.4,307.5,1654,50.9,114,0,0,0,0,0,0
5651,H05651,H,302.4,311.4,1168,44.4,227,0,0,0,0,0,0
5652,L05652,L,303.9,313.9,1695,51.8,172,0,0,0,0,0,0
5653,M05653,M,298.0,308.1,1227,24.1,37,1,0,0,1,0,0
5654,L05654,L,298.5,309.3,1645,44.6,117,0,0,0,0,0,0
5655,L05655,L,300.8,311.6,1168,12.6,195,0,0,0,0,0,0
5656,L05656,L,298.8,307.3,1205,54.4,112,1,0,1,0,0,0
